1370,IEEE SCC9,Client Update: A Solution for Service Evolution.,"Extant (optical) networks normally offer two degrees of service reliability: full protection in the presence of a single fault in the network, and no protection at all This situation reflects the historical duality that has its roots in the once divided telephone and data environment The telephone circuit oriented service requires protection, ie, provisioning of readily available spare resources to replace working resources in case of a fault The datagram oriented service relies upon restoration, ie, dynamic search for and reallocation of affected resources via actions such as routing table updates The current trend in networking, however, is gradually driving the design of networks toward a unified solution that will jointly support traditional voice and data services, as well as a variety of novel multimedia applications The growing importance of concepts, such as quality of service (QoS) and differentiated services-which provide multiple levels of service performance in the same ne."
1371,SCC0,A Generic Service Framework for Stock Market Prediction.,"This paper draws on two independent strands of literature — Baudrillard's orders-of-simulacra theoretic and financial accounting theory — to investigate the ontological status of information in accounting reports It draws on Baudrillard's concepts of simulacra, hyperreality and implosion to trace the historical transformations of the accounting signs of income and capital from Sumerian times to the present It posits that accounting today no longer refers to any objective reality but instead circulates in a “hyperreality” of self-referential models The paper then examines this conclusion from the viewpoint of recent clean surplus model research and argues that the distinction between income and capital is arbitrary and irrelevant provided the measurement process satisfies the clean surplus relation Although accounting is arbitrary and hyperreal, it does impart a sense of exogeniety and predictability, particularly through the income calculation Therefore, it can be relied on for decisi."
1372,IEEE SCC1,Managing Collaborative Business Process in Knowledge-intensive Environment.,"Information technology is seen as a key tool in knowledge management processes Nevertheless, the presence of information technology neither guarantees knowledge creation, knowledge distribution nor knowledge use In addition to information technology, a job environment and a culture that encourage sharing and continuous learning should also be created and maintained by management This paper provides empirical evidence of the relationship between information technology and learning in small businesses as well as their impact on organisational performance Furthermore, the level of sector knowledge-intensity is taken into consideration Results show that individual learning along with individual and collaborative information technologies have a positive and significant impact on organisational learning On the other hand, unlike individual and collaborative information technologies, individual and organisational learning have shown significant and positive effects on organisational performa."
1373,IEEE SCC2,On-Demand Service-Oriented Architecture and Standardization.,"The size of multi-modal, heterogeneous data collected through various sensors is growing exponentially It demands intelligent data reduction, data mining and analytics at edge devices Data compression can reduce the network bandwidth and transmission power consumed by edge devices This paper proposes, validates and evaluates Fog Data, a service-oriented architecture for Fog computing The center piece of the proposed architecture is a low power embedded computer that carries out data mining and data analytics on raw data collected from various wearable sensors used for telehealth applications The embedded computer collects the sensed data as time series, analyzes it, and finds similar patterns present Patterns are stored, and unique patterns are transmited Also, the embedded computer extracts clinically relevant information that is sent to the cloud A working prototype of the proposed architecture was built and used to carry out case studies on telehealth big data applications Specific."
1374,SCC3,A Web Service Composition Method Based on Compact K2-Trees.,"NcSRS2, a tachyzoite surface protein of Neospora caninum, is an immunodominant protein with respect to induction of antibody production and has a role in attachment and invasion of host cells Native NcSRS2 was isolated from whole tachyzoite lysate antigen by affinity chromatography using NcSRS2 specific monoclonal antibody and used to immunize BALB/c mice in a congenital transmission study NcSRS2 was a highly conserved protein as indicated by comparison of deduced amino acid sequence obtained from NcSRS2 gene sequences of 10 geographically distinct N caninum isolates Mice immunized with purified native NcSRS2 produced antigen-specific antibody, primarily of IgG 1 subtype Following challenge during gestation with 107 tachyzoites, immunized mice had a statistically significant decreased frequency of congenital transmission compared to non-immunized mice (P≤005) or mice inoculated with adjuvant alone (P≤001) Decreased congenital transmission among immunized mice correlated with a predomi."
1375,IEEE SCC4,Group Mobility Model in Mobile Peer-to-Peer Media Streaming System.,"Topological dynamics of mobile peer-to-peer are exacerbated by the changes of mobile user's location and interest We observe that the velocity representation of mobile nodes provides a characterization of the mobility groups We attempt to predict the future availability of wireless links based on group mobility model Intuitively, mobile peers within the same group tend to have a high probability of keeping stable interconnection topology We use the velocity-group model which helps us predict the future availability of wireless links and leads to fast amplifying the system's total streaming capacity using its self-growing The extensive simulation results show the efficiency of the proposed model in mobile peer-to-peer media streaming system."
1376,IEEE SCC5,API Terms and Conditions as a Service.,"Highlights ► For X65 grade steel, all heat treatment conditions gave satisfactory results of 47 J at −20 °C ► For fine-grained steel, only normalizing condition and tempering at 600 °C condition meet required absorbed energy ► One-step normalizing heat treatment was more effective for both X65 grade and fine-grained steels Abstract Two post-weld heat treatment cycles of one-step normalizing and two-step quenching and tempering have been performed by Gleeble, a thermo-mechanical simulator, to improve the toughness of fine-grained electric resistance welded pipe welds Comparison was made to API X65 grade steel, which is widely used for pipeline parts Microstructural evolution was investigated by optical microscopy and transmission electron microscopy Vickers hardness and Charpy V-notch impact toughness tests were used to evaluate the mechanical properties While the mechanical properties of one-step normalizing heat treatment satisfied the API specification, the two-step quenching and te."
1377,IEEE SCC6,Towards Pattern-Based Generation of Services to Support Business Process Execution.,"This paper draws on two independent strands of literature — Baudrillard's orders-of-simulacra theoretic and financial accounting theory — to investigate the ontological status of information in accounting reports It draws on Baudrillard's concepts of simulacra, hyperreality and implosion to trace the historical transformations of the accounting signs of income and capital from Sumerian times to the present It posits that accounting today no longer refers to any objective reality but instead circulates in a “hyperreality” of self-referential models The paper then examines this conclusion from the viewpoint of recent clean surplus model research and argues that the distinction between income and capital is arbitrary and irrelevant provided the measurement process satisfies the clean surplus relation Although accounting is arbitrary and hyperreal, it does impart a sense of exogeniety and predictability, particularly through the income calculation Therefore, it can be relied on for decisi."
1378,IEEE SCC7,Copyright.,"In the last few years, a large number of schemes have been proposed for hiding copyright marks and other information in digital pictures, video, audio and other multimedia objects We describe some contenders that have appeared in the research literature and in the field; we then present a number of attacks that enable the information hidden by them to be removed or otherwise rendered unusable."
1379,IEEE SCC8,Approaches to Establishing Multicast Overlays.,"In the past a few years, provision of an Internet-scale multicast with the use of application-level routing components has generated a lots of interests both within the research community and in the commercial world Overlay multicast is a concept representing such multicast scheme Overlay multicast offers accelerated deployment, simplified configuration, and better access control In this paper we present an overview of the existing overlay multicast solutions and classify them according to different criteria Also we compared the performance between topology-independent and topology-aware end-system multicast and performance difference of topology-aware end-system multicast and proxy-based multicast."
1380,SCC9,ATM: A Framework to Support Application State Migration in Multiple Terminals Environment.,"Nowadays, users are relying on mobile service ecosystem for their daily life, while there is a lack of support for users to efficiently migrate their tasks across different terminals Furthermore, the same application running on different terminals may even have different layouts to guarantee the user experience, which makes the migration more difficult To facilitate the switching among multiple terminals, in this paper, we present a service-based framework to support the service migration in multi-terminal environment First, we propose the application state migration meta-model to formally describe the application migration between different terminals, including a workflow-based application model to model the applicationu0027s process and a migration model to support the dynamic migration Based on the meta-model, we then develop the application framework to support the entire migration process of applications, consisting of the application encapsulation tool and the migration engine t."
1381,IEEE SCC0,A Cloud Oriented Account Service Mechanism for SME SaaS Ecosystem.,"Account services are playing important roles in building IT ecosystems, such as Google Accounts, Apple ID and Microsoft Your Account for the forthcoming windows 8 In this paper, we propose a novel mechanism to build a cloud oriented account service for SME SaaS Ecosystem (SSE), a public cloud ecosystem among small and medium sized enterprises of China Different from the account services listed above, our account service has been established not only for individuals, but also for enterprises Characteristics of the account service are as follows: 1) multi-tenant oriented implementation through virtual directory Information Tree (DIT) views based on a hybrid data structure; 2) partition based distributed architecture enables the service sufficiently calable and available; and 3) GUI based interfaces for configuration management, RESTful and SOAP based interfaces for the third party services invoking."
1382,IEEE SCC (2)1,Composable Data Processing in Environmental Science - A Process View.,"Highlights • Cotton stalk (CS), sulphuric acid treated cotton stalk (SCS) and phosphoric acid treated cotton stalk (PCS), were used as adsorbents • Less specific surface area and more functional groups on these adsorbents compared with the AC • Initial pH of aqueous solution had little effect on the adsorption capacity of SCS and PCS while having a great impact on the removal efficiency of CS • The adsorption capacity was in the order of SCS > PCS > CS • SCS as one of the best adsorbents for MB removal from aqueous solutions Abstract Adsorbents, including cotton stalk (CS), sulphuric acid treated cotton stalk (SCS) and phosphoric acid treated cotton stalk (PCS), were used for removing methylene blue (MB) from aqueous solutions Compared with the CS prepared activated carbons, less specific surface area and more functional groups on these adsorbents were found The adsorption capacity was in the order of SCS > PCS > CS It was identified that initial pH of aqueous solution had little effe."
1383,IEEE SCC2,Architectural Support for Automatic Service Composition.,"Event-based communication provides a flexible and robust approach to monitoring and managing large-scale distributed systems Composite event detection extends the scope and flexibility of these systems by allowing application components to express interest in complex patterns of events This makes it possible to handle the large numbers of events generated in Internet-wide systems, and in network monitoring and pervasive computing applications In this article, we introduce a novel generic composite event detection framework that can be added on top of existing middleware architectures, as demonstrated in our implementation over JMS We argue that the framework is flexible, expressive and easy to implement Based on finite state automata extended with a rich time model and parameterization support, it provides a decomposable core language for specifying composite events This allows detection to be distributed automatically throughout the system, guided by distribution policies that contro."
1384,IEEE SCC3,Towards the Application of Reinforcement Learning Techniques for Quality-Based Service Selection in Automated Service Composition.,"Results The experimental results and comparison provided insights into the effectiveness and efficiency of automated AOP testing with their respective strengths and weaknesses Results showed that EAT is more effective than the other automated AOP testing approaches but not significant for all approaches EAT was found to be significantly better than Wrasp at 95% confidence level (ie p < 005), but not significantly better than Aspectra or Raspect Concerning the test effort efficiency, Wrasp was significantly ( p < 005) efficient with requiring the lowest amount of test effort compared to the other approaches Whereas, EAT showed to be not very efficient by recording the highest amount of test effort Conclusion This implies that EAT can currently be the most effective automated AOP testing approach but perhaps less efficient More generally, search-based testing (as underlying strategy of EAT approach) might achieve better effectiveness but at the cost of greater test effort compared to ra."
1385,IEEE SCC4,Extensible and General Service-Oriented Platform: Experience with the Service Abstract Machine.,"This paper draws on two independent strands of literature — Baudrillard's orders-of-simulacra theoretic and financial accounting theory — to investigate the ontological status of information in accounting reports It draws on Baudrillard's concepts of simulacra, hyperreality and implosion to trace the historical transformations of the accounting signs of income and capital from Sumerian times to the present It posits that accounting today no longer refers to any objective reality but instead circulates in a “hyperreality” of self-referential models The paper then examines this conclusion from the viewpoint of recent clean surplus model research and argues that the distinction between income and capital is arbitrary and irrelevant provided the measurement process satisfies the clean surplus relation Although accounting is arbitrary and hyperreal, it does impart a sense of exogeniety and predictability, particularly through the income calculation Therefore, it can be relied on for decisi."
1386,IEEE SCC5,Model-Driven Security Based on a Web Services Security Architecture.,"The Service-Oriented Architecture (SOA) paradigm is giving rise to a new generation of applications built by dynamically composing loosely coupled autonomous services Clients (ie, software agents acting on behalf of human users or service providers) implementing such complex applications typically search and integrate services on the basis of their functional requirements and of their trust in the service suppliers A major issue in this scenario relates to the definition of an assurance technique allowing clients to select services on the basis of their nonfunctional requirements and increasing their confidence that the selected services will satisfy such requirements In this article, we first present an assurance solution that focuses on security and supports a test-based security certification scheme for Web services The certification scheme is driven by the security properties to be certified and relies upon a formal definition of the service model The evidence supporting a certifi."
1387,IEEE SCC6,Challenges to Reusable Services.,"The provisioning of Web services over the wireless Internet introduces novel challenging issues for service design and implementation: from user/terminal mobility during service execution, to wide heterogeneity of portable access devices and unpredictable modifications in accessible resources In this scenario, there are frequent provision-time changes in the context, defined as the logical set of accessible resources depending on client location, access terminal capabilities, and system/service management policies The development of context-dependent services requires novel middlewares with full context visibility We propose a middleware for context-aware resource management, called CARMEN, capable of supporting the automatic reconfiguration of wireless Internet services in response to context changes without any intervention on the service logic CARMEN determines the context on the basis of metadata, which include declarative management policies and profiles for user preferences, ter."
1388,IEEE SCC7,A domain-specific service-oriented development environment.,"Systematic discovery and exploitation of commonality across related software systems is a fundamental technical requirement for achieving successful software reuse By examining a class/family of related systems and the commonality underlying those systems, it is possible to obtain a set of reference models, ie, software architectures and components needed for implementing applications in the class FORM (Feature&dash;Oriented Reuse Method) supports development of such reusable architectures and components (through a process called the “domain engineering”) and development of applications using the domain artifacts produced from the domain engineering FORM starts with an analysis of commonality among applications in a particular domain in terms of services, operating environments, domain technologies, and implementation techniques The model constructed during the analysis is called a “feature” model, and it captures commonality as an AND/OR graph, where AND nodes indicate mandatory feat."
1389,SCC8,Enabling Intelligent Business Processes with Context Awareness.,"Intelligent Wireless Web (IWW) employs the capabilities of high speed wireless networks and exploits the parallel advancements in Internet-based technologies such as the Semantic Web, Web Services, Agent-based Technologies, and context awareness Considering its great potentials to be applied in business systems, we have devised an innovative model, based on the IWW services, for a typical mobile real-time supply chain coordination system which has been developed and tested in a real operational environment Our article investigates the proposed system in this way: at the start, the building blocks of the IWW are discussed in detail Then, we fully explain the basic concepts of mobile real-time supply chain coordination and concentrate on the motivations to implement such a modern system The vision of intelligent wireless web services, as discussed in this paper, centers on the need to provide mobile supply chain members highly specific data and services in real-time on an as-needed basi."
1390,IEEE SCC9,Service Choreography: Present and Future.,"In multi-party Web service composition, the non-local choice mismatch is one of the most important problems To solve it, the reachability graph-based method is widely adopted to check deadlock-freeness by generating adaptors However, this method is inefficient due to the neglect of future deadlock states and requirements of many possible interactions This work proposes an abnormity prevention strategy and an optimal controller for service collaboration To overcome drawbacks of previous studies, this work describes service choreography by using service workflow nets Moreover, this work formulates a novel reachability graph by combining structures and reachability analysis To present abnormity, a maximally permissive state feedback control policy is then proposed Furthermore, to avoid deadlocks in service orchestration, this work constructs an optimal controller for administrators of service composition Finally, experiments demonstrate the advantage of the proposed method via a realisti."
1391,IEEE SCW0,Exchanging Policies between Web Service Entities using Rule Languages.,"Display Omitted We designed a model of electronic health information exchange in a regionUnambiguous descriptions of information exchange are achievedAn ontology was designed to measure and visualize regional interoperabilityData quality was checked using logical consistency with a related database IntroductionInvestments of resources to purposively improve the movement of information between health system providers are currently made with imperfect information No inventories of system-level electronic health information flows currently exist, nor do measures of inter-organizational electronic information exchange MethodsUsing Protégé 4, an open-source OWL Web ontology language editor and knowledge-based framework, we formalized a model that decomposes inter-organizational electronic health information flow into derivative concepts such as diversity, breadth, volume, structure, standardization and connectivity ResultsThe ontology was populated with data from a regional health system a."
1392,IEEE SCC1,An Ontology for Modeling Life-Events.,"Dictyostelium discoideum is a model system for studying many important physiological processes including chemotaxis, phagocytosis, and signal transduction The recent sequencing of the genome has revealed the presence of over 12,500 protein-coding genes The model organism database dictyBase hosts the genome sequence as well as a large amount of manually curated informationWe present here an anatomy ontology for Dictyostelium based upon the life cycle of the organismAnatomy ontologies are necessary to annotate species-specific events such as phenotypes, and the Dictyostelium anatomy ontology provides an essential tool for curation of the Dictyostelium genome."
1393,IEEE SCC2,Service-Oriented Design with Aspects (SODA).,"The composition of heterogeneous web services is a key aspect of usability and applicability of web services in different application domains such as business applications, healthcare, and e-government Current research has developed different techniques to achieve effective composition of web services Unfortunately, they fail to ensure a perfect match in the composition of web services This paper investigates the composition of web services and how to effectively employ web services in the design activities Objectives of this work are twofold Firstly, to proposes a new technique that assists users to resolve a mismatch in the composition of web services Secondly, to implement, validate, and evaluate the proposed technique within the context of design activities thus establishing a workbench called Service Oriented Design Activities (SODA) SODA provides a web-based design infrastructure that allows loosely coupled design teams to collaborate on different services, and to enable them to."
1394,IEEE SCC3,Multi-Agent Based Distributed Control System for an Intelligent Robot.,"Mobile robots are physical agents that move and interact continuously while embedded in a dynamic environment Communications can be one of the most difficult parts of building robot architecture because of the increasing complexity of sensor and actuator hardware, and the interaction between intelligent features and real-time constraints Currently, hybrid architectures offer the most widespread solutions for controlling intelligent mobile robots This paper deals with the communications framework necessary to design and implement these architectures The main goal of this work is to design a modular and portable architecture that allows the development of robot control systems A multi-level and distributed architecture based on the reactive/deliberative paradigm is presented Its main components are mobile software agents that interact through a distributed blackboard communications framework These agents can be run on onboard processors, as well as on fixed workstations depending on the."
1395,IEEE SCC4,A Dynamic Compensation Mechanism for Web Transactions.,"Recently the term Web Services Choreography has been introduced to address some issues related to Web Services Composition and Coordination Several proposals for describing Choreography for Business Processes have been presented in the last years and many of these languages (eg BPEL4WS) make use of concepts as long-running transactions and compensations for coping with error handling However, the complexity of BPEL4WS makes it difficult to formally define this framework, thus limiting the formal reasoning about the designed applications In this paper, we formally address Web Services Coordination with particular attention to Web transactions We enhance our past work - the Event Calculus - introducing two main novelties: i) a multicast event notification mechanism, and ii) event scope names binding The former enables an easier specification of complex coordination scenarios - such as E-commerce applications require - while the latter allows many new interesting behaviors which can be v."
1396,IEEE SCC5,An Infrastructure for E-Government Based on Semantic Web Services.,"Recent advances in networks, information and computation grids, and the Web have resulted in the proliferation of a multitude of physically distributed and autonomously developed component Web services The W3C Web Services Architecture defines \Web service as a software system designed to support interoperable machine-to-machine interaction over a network It has an interface described in a machine processible format (specifically WSDL) and other systems can interact with it in a manner prescribed by its description using SOAP messages, typically conveyed using HTTP with an XML serialization in conjunction with other Web-related standards\ So, web-services constitute a distributed computing infrastructure made up of many different systems trying to communicate over the Internet to virtually form a single logical system Web-services are an effective means for linking loosely coupled systems together using a technology that does not bind to a particular component model, programming langu."
1397,IEEE SCC6,Web 2.0 Services for Identifying Communities of Practice through Social Networks.,"Purpose From the Hippocratic Oath to the World Medical Association's Declaration of Geneva, physicians have sworn to protect patients’ privacy However, as systems move to more integrated architectures, protecting this medical data becomes more of a challenge The increase in complexity of IT environments, the aggregation of data, and the desire of other entities to access this data, often 24 h/day × 7 day/week × 365 day/year, is putting serious strains on our ability to maintain its security This problem cuts across all electronic record sources from patient care records to academic medical research records Approach In order to address this issue, we are rethinking the way we store, transmit, process, access, and federate patient data from clinical and research applications Our groups at the University of Michigan are developing a system called the “Honest Broker” to help manage this problem The Honest Broker will offload the burden of housing identifiable data elements of protected he."
1398,IEEE SCC7,Port Based Reliability Computing for Service Composition.,"Web service composition is a distributed model to construct new web service on top of existing primitive or other composite web services However, current service technologies, including proposed composition languages, do not address the reliability of web service composition Thus it is hard to predict the system reliability In this paper, we propose a method to compute system reliability based on Service Component Architecture(SCA) We first present a formal service component signature model with respect to the specification of the SCA assembly model, and then propose a language-independent dynamic behaviour model for specifying the interface behaviour of the service component by port activities Then the failure behaviors of ports are defined through the Enhanced Non-Homogeneous Poisson Process(ENHPP) Based on the semantics of ports, several rules have been generated to compute reliabilities of port expressions, thus the overall system reliability can be automatically computed."
1399,IEEE SCC8,Clustering Web Services for Automatic Categorization.,"Analyzing the functionality of Web services is the basis of using Web services effectively and efficiently The first step in such analysis of Web services is to categorize different services, which may be offered by different service providers, based on their functionalities In this paper, we present a clustering-based approach to Web service categorization in order to form a hierarchy of service taxonomy Our novel clustering scheme takes into consideration not only individual factors such as input or output of service operations, but also the latent inter-relationships among the individual factors Given a set of services that may or may not have been categorized, we adopt individual methods to handle the issue and mark out their classification labels in terms of a common (given) taxonomy, such as UNSPSC When a new service description is published, the unclassified service is compared with the classified ones and measures of the likelihood that the new service description is belonging."
1400,IEEE SCC9,ITSGrid: A Novel Integrated Intelligent Transportation Information and Service Platform.,"With increasing demands of effective and efficient transportation from our society, the transportation issue has become a noticeable obstacle to the economic development for all countries and regions to a great extend ITS (Intelligent Transportation Systems) technology is brought forward and considered as an effective approach that promises to alleviate many transportation problems such as traffic congestion, high accident rate, air pollution, and improve safety and reliability on existing roadway system However, current ITS architectures do not give proper answers to some important problems in ITS such as how to integrate heterogeneous data on the semantic level, how to manage dynamic business process, how to cooperate ITS subsystems among different domains, how to communicate among traffic control center and road sensor network, etc Hence, a fundamental shift in approach is needed to effectively resolve these complex problemsFortunately, Grid technology, Semantic Web technology, Web."
1401,IEEE SCC0,An Approach to Modeling Service-Oriented Development Process.,"Service-oriented technologies and management have gained attention in the past few years, promising a way to create the basis for agility so that companies can deliver new, more flexible business processes that harness the value of the services approach from a customer's perspective Service-oriented approaches are used for developing software applications and software-as-a-service that can be sourced as virtual hardware resources, including on-demand and utility computing The driving forces come from the software engineering community and the e-business community Service-oriented architecture promotes the loose coupling of software components so that interoperability across programming languages and platforms, and dynamic choreography of business processes can be achieved Nevertheless, one of today's most pervasive and perplexing challenges for senior managers deals with how and when to make a commitment to the new practices The purpose of this article is to shed light on multiple iss."
1402,IEEE SCC1,The Methodology, Platform and Solution for Service-Oriented Enterprise.,"The enterprise information integration (EII) based on service-oriented architecture (SOA) is a good methodology to solve power enterprise application integration (EAT) A business information integration platform is built to solve problems the power enterprise EAT based on SOA, and a technical solution is introduced on the architecture through a practical case of power enterprise information integration."
1403,IEEE SCC2,Replicating Web Applications On-Demand.,"The growing demand for data-driven features in today's Web applications -- such as targeting, recommendations, or predictions -- has transformed those applications into complex conglomerates of services operating on each others' data without a coherent, manageable architecture We present Synapse, an easy-to-use, strong-semantic system for large-scale, data-driven Web service integration Synapse lets independent services cleanly share data with each other in an isolated and scalable way The services run on top of their own databases, whose layouts and engines can be completely different, and incorporate read-only views of each others' shared data Synapse synchronizes these views in real-time using a new scalable, consistent replication mechanism that leverages the high-level data models in popular MVC-based Web applications to replicate data across heterogeneous databases We have developed Synapse on top of the popular Web framework Ruby-on-Rails It supports data replication among a wi."
1404,IEEE SCC3,Ontology Mapping For Interaction in Agent Society.,"This paper draws on two independent strands of literature — Baudrillard's orders-of-simulacra theoretic and financial accounting theory — to investigate the ontological status of information in accounting reports It draws on Baudrillard's concepts of simulacra, hyperreality and implosion to trace the historical transformations of the accounting signs of income and capital from Sumerian times to the present It posits that accounting today no longer refers to any objective reality but instead circulates in a “hyperreality” of self-referential models The paper then examines this conclusion from the viewpoint of recent clean surplus model research and argues that the distinction between income and capital is arbitrary and irrelevant provided the measurement process satisfies the clean surplus relation Although accounting is arbitrary and hyperreal, it does impart a sense of exogeniety and predictability, particularly through the income calculation Therefore, it can be relied on for decisi."
1405,SCC4,Conflict Management in Service-Oriented Pervasive Platforms.,"This article introduces the design of the AutoHome service-oriented framework to simplify the development and runtime adaptive support of autonomic pervasive applications To this end, we describe our novel open infrastructure for building and executing home applications This includes the amalgamation of the two computing areas of autonomics and service orientation, to produce a component-based platform providing facilities including monitoring, touchpoints, and other common autonomic services This infrastructure uniquely blends the advantages of distributed autonomic control with global conflict management in a management hierarchy We discuss this platform in terms of pervasive home systems and show how one would develop such a system for two examples of automated home applications: intruder detection and medical support, respectively Both applications were built within our framework and evaluated showing that the use of the framework introduces minimal overheads but provides many ben."
1406,IEEE SCC5,A Cooperative Computing Platform for Drug Discovery and Design.,"Little is known concerning promoter structure in the filarial parasites Recently, transient transfection methods have been developed for the human filarial parasite Brugia malayi  These methods have been employed to localize the promoter for the 70 kDa heat shock protein (BmHSP70) to a region extending 394 nt upstream from the initiating codon of the BmHSP70 open reading frame Replacement mutagenesis was used to define the elements necessary for BmHSP70 promoter activity in detail Four domains, ranging in size from six to 22 nucleotides, were found to be necessary for full promoter activity The two most distal domains encoded a binding site for the heat shock transcription factor and a putative binding site for the GAGA transcription factor, motifs that are found in many other HSP70 promoters However, none of the essential domains contained sequences typical of cis elements that are usually found in the core domain of a eukaryotic promoter The largest essential domain was located at p."
1407,IEEE SCC (2)6,From Feature Models to Business Processes.,"Implementation science is a quickly growing discipline Lessons learned from business and medical settings are being applied\n but it is unclear how well they translate to settings with different historical origins and customs (eg, public mental health,\n social service, alcohol/drug sectors) The purpose of this paper is to propose a multi-level, four phase model of the implementation\n process (ie, Exploration, Adoption/Preparation, Implementation, Sustainment), derived from extant literature, and apply\n it to public sector services We highlight features of the model likely to be particularly important in each phase, while\n considering the outer and inner contexts (ie, levels) of public sector service systems."
1408,IEEE SCC7,A Clustering Based Schema Matching Scheme for Improving Matching Correctness of Web Service Interfaces.,"Results Out of a cohort of 16,504 patient EMRs, 192 patients were found classified with both hypertension and diabetes and under active ACE-inhibitor and/or ARB management Of these, 107 (56%) patients had an ACE-inhibitor/ARB MPR less than 80% together with a lapse in ACE-inhibitors/ARBs for greater than 30 days We find non-adherent patients (ie MPR <80% or lapse >30 days) are three times more likely to have poor BP than adherent patients (odds ratio = 3055; p = 0012) Conclusions We have developed a generic computational framework that can be used to formulate and query criteria around issues of adherence to long-term medication based on practice EMRs Within the context of the example we have used, the observed adherence levels indicate that a substantial proportion of patients classified with hypertension and diabetes have poor adherence, associated with poorer rates of blood pressure control, that can be detected through analysis of electronic prescribing Further work is required to."
1409,IEEE SCC8,Web Service Substitution Based on Preferences Over Non-functional Attributes.,"Mauro Bortolotti, MD*, Annamaria Grandis, VD, Giosuè Mazzero, MD Department of Veterinary Morphophysiology and Animal Productions, Internal Medicine and Gastroenterology, University of Bologna, Bologna, Italy Purpose: The endoscopic methods to prevent gastroesophageal reflux (GER) show a scarce effectiveness and may narrow the esophageal lumen, sometimes leading to dysphagia (Clin Gastro Hepatol 2005;3:831) The aim of this study was to demonstrate the possibility of implanting by endoesophageal way a magnetic valve in the esophageal submucosa, close to lower esophageal sphincter (LES), to strengthen the incompetent LES Methods: The device consists in a couple of small magnetic plaques of about 5 20 15 mm destined to be implanted by means of a special endoluminal device in the esophageal submucosa close to LES in 5 esophago-gastric specimens taken from swines The delivery device serves to make two pockets in the submucosa one in front of the other, where the magnets are deployed, first."
1410,IEEE SCC9,QoS-Based Distributed Service Selection in Large-Scale Web Services.,"Standard specifications of Web Services are mainly concerned with Web Service publishing and discovery However, there is no standard regarding Web Service selection, which is very crucial for providers and clients It will support clients in selecting Web Services based on required Quality of Web Service (QoWS) and support providers to remain competitive Most of solutions on Web Service selection are very often based on a central component to make the selection decision, do not scale to the growing number of clients and Web Service providers, and/or lack trustworthiness The objective of our approach is to support clients in selecting, and monitoring appropriate Web Services while increasing scalability, trust and reliability of Web Service selection We propose a framework based on a federation of cooperative brokers Each broker in the federation manages Web Services within its domain of expertise, and cooperates with its peers to select appropriate Web Services We describe the federati."
1411,IEEE SCC0,Prospective and Retrospective Provenance Collection in Scientific Workflow Environments.,"Several scientists have moved their IO- and CPU-intensive workflows to Data-Intensive Scalable Computing (DISC) frameworks aiming at benefit from high scalability, broad support, and manufacturers’ infrastructure A prominent framework is Apache Spark, which has been on an absolute tear over the last ten years and became one of the most widely used technologies in big data Apache Spark brings several advantages along, as granting very efficient in-memory data management for large-scale applications through Resilient Distributed Datasets (RDDs) Such an in-memory replacement for MapReduce enables data handling activities of scientific workflows to be executed orders of magnitude faster in comparison to other DISC environments A major drawback, however, is Apache Spark still lacks support for both data tracking and workflow provenance Accordingly, the sole alternative for users that rely on provenance features is to spend countless hours collecting data from log files Moreover, as one add."
1412,SCC1,Building a Deep Learning Classifier for Enhancing a Biomedical Big Data Service.,"Providing an easily accessible data service with high quality data is important for building big data applications In this paper, we introduce a big data service for managing and accessing massive-scale biomedical image data The service includes three major components: a NoSQL database for storing images and data analytics results, a client consisting of a group of query scripts for data access and management, and a data quality enhancement component for improving the performance of data analytics Low-quality data can result in incorrect analytics results and may lead to no value even harmful conclusions Therefore, it is important to provide an effective mechanism for ensuring data quality improvement in a big data service We describe the implement ion of a deep learning classifier to automatically filter low quality data in datasets To improve the effectiveness of data separation, the classifier is rigorously validated with synthetic data generated by a collection of scientific tools."
1413,IEEE SCC (1)2,A User-Steering Exploratory Service Composition Approach.,"Amulya Konda, MD*, Michael Duffy, MD, FACG, Michael Savin, MD Interventional Radiology, Gastroenterology and Hepatology, William Beaumont Hospital, Royal Oak, MI Purpose: Describe the incidence and clinical features of SIRT-induced GI injury Methods: A retrospective review of 100 consecutive SIRT patients Details of all patients who needed endoscopic evaluation after SIRT were obtained Results: Five cases of GI injury attributable to SIRT were found among 100 patients (5%) Precautions to prevent GI injury included careful angiography, use of Tc99MAA (macroaggregated albumin) SPECT scanning, preemptive occlusion of gastroduodenal (all cases) and right/left gastric arteries (selected cases) and post procedural prophylaxis with proton pump inhibitors Symptoms of GI injury began within two days of SIRT and included abdominal pain, intractable nausea/vomiting and odynophagia Upper GI bleeding occurred in two patients Gastric antral thickening on CT scan was noted in two patients The most c."
