412,ICWS1,CSCE: Crawler Engine Cloud Services Discovery World Wide Web.,"Over past years, Cloud computing receiving much attention new computing paradigm providing flexible on-demand infrastructures, platforms software services Cloud computing, challenges searching cloud services need renewed due number unique characteristics cloud services dynamic, diverse services offering different levels, well lack standardized description languages paper, present Cloud Service Crawler Engine used collect metadata 5, 883 valid cloud services search engines parsing half million possible links Based collected data, conducted set statistical analysis present results paper statistical results offer overall view current status cloud services intriguing findings investigation include: i) scarcity standardization Cloud computing, ii) little evidence a."
413,ICWS2,Adapting Communication Web Services Language User Community.,"This paper presents WS-Talk interface layer, aconcept structured natural language interfacewhich virtualizes composition Web services atthe end-user's side number available Webservices grows, representation context inwhich used becomes issuefor service providers service consumersWhile providers concentrate technicallevels activation communication within aservice network, users, ie service consumers,want form ad-hoc collaborations Webservices shield users Web services thetechnical details finding combining them, asemantic level found suits specificneeds expertise semantic layer, WS-Talktries create level abstraction enablesviews services expressed natural language Toreduce complexity natural language, domain-specificlanguages defined semantics aremapped onto Web services attr."
414,ICWS3,Respecting Privacy Web Service Composition.,"This paper discusses compatibility issue policies Web services, could refrain auto- matic composition Web services smoothly progressing Policies regulate/constrain functioning Web services three levels identified business, be- havior, privacy independent Web services collaborate one another order satisfy users' needs, respective policies could contradiction could lead conflicts exceptions run-time un- less contradictions first step, detected then, fixed paper, WSPL language specify policies Web services."
415,ICWS4,Heuristics QoS-aware Web Service Composition.,"Many works carried find efficient algorithms QoS-aware service composition recent years Nevertheless, one hand, works consider local QoS attributes Web services composition; hand, ideas derived QoS selection algorithms network routing directly applied service composition without adaption service composition model end-to-end QoS constraints presented paper improved heuristics HCE based observation characteristic end-to-end service composition proposed novel solution Simulation results reveal better performance proposed heuristic compared two heuristics, HMCOP generic CE algorithm."
416,ICWS5,Improving Web Services Design Quality Using Heuristic Search Machine Learning.,"Highlights ► Meta-analysis 25 years research motivation training transfer ► Based expectancy theory, goal orientation theory, social cognitive theory ► N = 31,718; k = 197; effect sizes = 376 ► Population correlation estimates ranged −011 052 ► Estimates moderated knowledge type, instruction, transfer assessment Abstract meta-analysis (148 studies, k = 197, N = 31,718) examined relationship motivation transfer professional training purpose, motivation conceptualized following nine dimensions: motivation learn, motivation transfer, pre- post-training self-efficacy, mastery orientation, performance orientation, avoidance orientation, expectancy, instrumentality Population correlation estimates ranged −011 052 Three moderator effects estimated First, correlations higher training focused declarative self-regulatory, rather procedural, knowledge Sec."
417,ICWS6,A Service-Oriented System Optimizing Residential Energy Use.,"Scenarios used explore consequences different adaptation mitigation strategies uncertainty paper, two scenarios used explore developments (1) mitigation leading increase global mean temperature 4 °C 2100 (2) ambitious mitigation strategy leading 2 °C increase 2100 second scenario, uncertainties climate system imply global mean temperature increase 3 °C cannot ruled analysis shows that, many cases, adaptation mitigation trade-offs supplements example, number people exposed increased water resource stress due climate change substantially reduced mitigation scenario, adaptation still required remaining large numbers people exposed increased stress Another example sea level rise, which, global purely monetary perspective, adaptation (up 2100) seems effective mitigati."
418,ICWS7,Generating Executable Workflows Solution Plans.,"In many scientific workflows, particularly operate spatially oriented data, jobs process adjacent regions space often reference large numbers files common workflows, processed using workflow planning algorithms unaware application's file reference pattern, result huge number redundant file transfers grid sites consequently perform poorly work presents generalized approach planning spatial workflow schedules Grid execution based spatial proximity files spatial range jobs evaluate solution problem using file access pattern astronomy application performs co-addition images Sloan Digital Sky Survey show that, initial tests Grids 5 25 sites, spatial clustering approach eliminates 50% 90% file transfers Grid sites relative next-best planning algorithms tested \spatially aware\ mo."
419,ICWS8,Adding Authentication Model Driven Security.,"In paper initiate investigation security problems occur exploiting Linda-like data driven coordination model open environment scenario, guarantee agents accessing shared tuple space trusted Starting analysis proposals already available literature, present novel coordination model provides mechanisms manage tuple access control first mechanism supports logical partitions shared repository: way restrict access tuples inside partition, simply limiting access partition second mechanism consists adding tuples extra information exploit asymmetric cryptography order, eg, authenticate producer tuple identify reader/consumer Finally, support possibility define access control policies based kind operations agent performs tuple, thus discriminating."
420,ICWS9,Modeling Generating Mobile Business Processes.,"Today, embedded, mobile, cyberphysical systems ubiquitous used many applications, industrial control systems, modern vehicles, critical infrastructure Current trends initiatives, \\\Industrie 40\\\ Internet Things (IoT), promise innovative business models novel user experiences strong connectivity effective use next generation embedded devices systems generate, process, exchange vast amounts security-critical privacy-sensitive data, makes attractive targets attacks Cyberattacks IoT systems critical since may cause physical damage even threaten human lives complexity systems potential impact cyberattacks bring upon new threats paper gives introduction Industrial IoT systems, related security privacy challenges, outlook possible solutions towards holistic security framework Industrial IoT systems."
421,ICWS0,A Theory Role Composition.,"The role complex (positive) ion composition wind-shear theory sporadic-E layers investigated vertical drift velocity used classical one derived slab approximation, almost different ions new model, mixture positive ions, limitation maximum density layers recombination much less serious old model single positive ion Two special cases studied: first concerned meteoric ions, shown thin rectangular layers may occur total amount ions sufficient; second case involves ions  O  2 , case appears large amplifications electron density layer maxima could easily accompanied relatively small reductions minima."
422,ICWS1,An Algorithm Web Service Discovery Composition.,"A method rapidly predicting formation stability undiscovered single phase high-entropy alloys (SPHEAs) provided software implementation algorithm uses data 73 metallic elements rapidly combines - 4, 5 6 elements time - using Miedema semi-empirical methodology yield estimates formation enthalpy Approximately 186,000,000 compositions 4, 5 6 element alloys screened, ∼1900 new equimolar SPHEAs predicted 185 experimentally reported HEA systems currently known, model correctly predicted stability SPHEA structure 177 sixteen suggested actually form partially ordered solid solution – finding supported recent experimental theoretical work stability alloy specific temperature also predicted, allowing precipitation temperatures (and likely precipitate) forecast combinatorial algorithm described detail, software."
423,ICWS2,An Effective Web Service Recommendation Method Based Personalized Collaborative Filtering.,"Collaborative filtering one widely used Web service recommendation techniques several methods Web service selection recommendation based collaborative filtering, seldom considered personalized influence users services paper, present effective personalized collaborative filtering method Web service recommendation key component Web service recommendation techniques computation similarity measurement Web services Different Pearson Correlation Coefficient (PCC) similarity measurement, take account personalized influence services computing similarity measurement users personalized influence services Based similarity measurement model Web services, develop effective Personalized Hybrid Collaborative Filtering (PHCF) technique integrating personalized user-based algorithm personalized item-based algorithm conduct series experiments base."
424,ICWS3,Smarter SOA.,"Recently, scientists shown special interest integration agent-oriented technologies Internet Things (IoT) order manage smarter IoT-objects resources paper proposes agent architecture Multiagent Systems based Resource-Oriented Architecture (MAS-ROA), behavior agent driven specific control workflow workflow enables agents able perform sensing control actions IoT-objects means collaborative processes way, IoT-objects managed MAS-ROA agents behave proactively, collaboratively, adaptively smartly order validate proposal, IoT ecosystem composed many \things\ (IoT-objects) modeled managed agents based MAS-ROA Multiagent System based MAS-ROA contrasted implementation based Service-Oriented Architecture (MAS-SOA) addressed Devices Profile Web Services (DPWS) get insight differences cap."
425,ICWS4,Confidential Business Process Execution Blockchain.,"One main issues service collaborations among business partners possible lack trust among promising approach cope issue leveraging blockchain technology encoding smart contracts business process workflow brings benefits trust decentralization, transparency, accountability service composition process However, data blockchain public, implying thus serious consequences confidentiality privacy Moreover, smart contracts access data outside blockchain Oracles, might pose new confidentiality risks assumptions made trustworthiness reasons, paper, interested investigating ensure data confidentiality business process execution blockchain even presence untrusted Oracle."
426,ICWS5,Measuring Change Impact Based Usage Profiles.,"BACKGROUND: DNA microarray technology provides powerful tool characterizing gene expression genome scale technology widely used discovery-based medical basic biological research, direct application clinical practice regulatory decision-making questioned key issues, including reproducibility, reliability, compatibility standardization microarray analysis results, must critically addressed routine usage microarrays clinical laboratory regulated areas occur study investigate issues Applied Biosystems Human Genome Survey Microarrays RESULTS: analyzed gene expression profiles two samples: brain universal human reference (UHR), mixture RNAs 10 cancer cell lines, using Applied Biosystems Human Genome Survey Microarrays Five technical replicates three different sites performed total RNA samples according m."
427,ICWS6,A Model Checking Approach Analyzing Timed Compatibility Mediation-Aided Composition Web Services.,"Mauro Bortolotti, MD*, Annamaria Grandis, VD, Giosuè Mazzero, MD Department Veterinary Morphophysiology Animal Productions, Internal Medicine Gastroenterology, University Bologna, Bologna, Italy Purpose: endoscopic methods prevent gastroesophageal reflux (GER) show scarce effectiveness may narrow esophageal lumen, sometimes leading dysphagia (Clin Gastro Hepatol 2005;3:831) aim study demonstrate possibility implanting endoesophageal way magnetic valve esophageal submucosa, close lower esophageal sphincter (LES), strengthen incompetent LES Methods: device consists couple small magnetic plaques 5 20 15 mm destined implanted means special endoluminal device esophageal submucosa close LES 5 esophago-gastric specimens taken swines delivery device serves make two pockets submucosa one front other, magnets deployed, first."
428,ICWS7,On Context-Specific Substitutability Web Services.,"The main aim article examine characteristics Airbnb networks context potential impact local residents traditional hotel industry analysis based unique dataset constructed web-scraping Airbnb listing data hotel offers available Bookingcom Paris, Barcelona, Berlin, Warsaw empirical analysis reveals minority Airbnb listings classified sharing economy services, commercial offers constitute significant share listings platform Although Airbnb facilitates spread tourism areas covered traditional hotel industry, also highly concentrated neighbourhoods long attracted travellers, thus contributes increasing pressure tourism comparative study also shows Airbnb traditional hotels compete travellers across wide range market segments, substitutability offers constrained."
429,ICWS8,A Policy-Based Framework Automated Service Level Agreement Negotiation.,"Purpose Hippocratic Oath World Medical Association's Declaration Geneva, physicians sworn protect patients’ privacy However, systems move integrated architectures, protecting medical data becomes challenge increase complexity environments, aggregation data, desire entities access data, often 24 h/day × 7 day/week × 365 day/year, putting serious strains ability maintain security problem cuts across electronic record sources patient care records academic medical research records Approach order address issue, rethinking way store, transmit, process, access, federate patient data clinical research applications groups University Michigan developing system called “Honest Broker” help manage problem Honest Broker offload burden housing identifiable data elements protected he."
430,ICWS9,Mining Web Trust Web Services Selection.,"Trust reputation mechanisms offer promising way solve web services selection problem Currently, many researches topic focus collecting, storing aggregating feedbacks execution data monitoring web services user ratings reported service consumers web services evaluation However, besides considering evaluation methods, reliability feedbacks becomes equally crucial pointed accuracy web service's reputation evaluation reduced unreliable feedbacks used Therefore, elicitation trusted feedbacks feedbackers becomes important paper, managed elicit trusted users service registry building maintaining \Web Trust\ mined web trust proposed algorithm based Kalman Filter Algorithm analyzed trustworthiness user Feedbacks reported trusted users considered reliable othe."
431,ICWS0,WebNeg: Genetic Algorithm Based Approach Service Negotiation.,"Information Management Systems outsource part functionality (likely unknown) services need effective way communicate services, mutually beneficial solution generated includes bargaining optimal customizations discovery overlooked potential solutions article, present automated negotiation framework information systems (denoted WebNeg) used parties conducting negotiations WebNeg uses Genetic Algorithm (GA)-based approach finding acceptable solutions multiparty multiobjective scenarios GA enhanced using new operator called Norm, represents cumulative knowledge parties involved negotiation process Norm incorporates dependencies different quality attributes independently developed component services system composition enables WebNeg find better solution context current re."
432,ICWS1,WSCRec: Utilizing Historical Information Facilitate Web Service Composition.,"In paper, propose novel framework WSCRec, historical information (ie, execution logs) utilized facilitate process Web service composition According execution logs composite services, appropriate services proved reliable robust higher probability fulfill users' demands located."
433,ICWS-Europe2,Using Corporate Firewalls Web Services Trust.,"We believe future problem solving method (PSM) derived work promising short, PSMs provide solid foundation creating semantic layer supporting planetary-scale networks Moreover, within world-scale network billions services used created billions parties ad hoc dynamic fashion believe PSM-based mechanisms provide viable approach dealing sheer scale systematically current experiments area based upon generic ontology describing Web services derived earlier work PSMs outline platforms based ontology support large-scale networked interactivity three main areas Within large European project able map business level process descriptions semantic Web service descriptions, enable business experts manage use enterprise processes running corporate information technology systems Although highly successful, Web service-based applications predo."
434,ICWS3,Web Service Enablement Communication Services.,"Through Web-based consumer opinion platforms (eg, epinionscom), Internet enables customers share opinions on, experiences with, goods services multitude consumers; is, engage electronic word-of-mouth (eWOM) communication Drawing findings research virtual communities traditional word-of-mouth literature, typology motives consumer online articulation developed Using online sample 2,000 consumers, information structure relevance motives consumers’ online articulations generated resulting analysis suggests consumers’ desire social interaction, desire economic incentives, concern consumers, potential enhance self-worth primary factors leading eWOM behavior Further, eWOM providers grouped based motivates behavior, suggesting firms may need develop different strategies encouraging eWOM b."
435,SDWP@ICWS4,Linking Semantics Web Service Efforts.,"One visible trends Web emergence Social Web sites, help people create gather knowledge simplifying user contributions via blogs, tagging folksonomies, wikis, podcasts, online social networks Current online-community sites isolated one another, like islands sea Various discussions might contain complementary knowledge discussions—parts answer person looking for—but people participating one discussion can't readily access information related discussions elsewhere potential synergies among many sites, communities, services expensive exploit, data difficult cumbersome link reuse main reason lack interoperation part Social Web, common standards still don't exist knowledge information exchange interoperation However, Semantic Web effort aims provide tools needed define extensible, flexible stand."
436,ICWS5,Personalized Web Service Ranking via User Group Combining Association Rule.,"Web service plays important role implementing service oriented architecture (SOA) achieving dynamic business process increased number Web services advertised public repository, becoming vital provide efficient Web service discovery selection mechanism respect userpsilas requirement Considerable efforts made solve problem among semantic based Web service discovery attained much importance researchers academic industry community However, challenge semantic based web service discovery process, is, among retrieved set semantically equivalent Web service candidates, discern one best? paper, inspired collaborative filtering idea, web service ranking framework proposed set users similar interest firstly identified Afterwards, association rules found analyzing Web service composition transa."
437,ICWS6,A Framework Delivering Rigorously Trusted Services.,"Methods 104 patients uncomplicated acute myocardial infarction without major comorbidity randomized receive home-based rehabilitation ( n = 60) ie nurse facilitated, self-help package 6 weeks' duration (the Heart Manual) hospital-based rehabilitation 8–10 weeks ( n = 44) Complete economic data available 80 patients (48 received home-based rehabilitation 32 received hospital-based rehabilitation) Healthcare costs, patient costs, quality life (EQ-5D413) assessed 9 months study Results cost running home-based rehabilitation programme slightly lower hospital-based programme (mean (95% confidence interval) difference − £30 (− £45 − £12) [− €44, − €67 − €18] per patient cost difference largely result reduced personnel costs 9 months study, significant difference seen two groups overall healthcare costs (£78, − £1102 £1191."
438,ICWS7,User-QoS-Based Web Service Clustering QoS Prediction.,"QoS prediction Web services hot research problem field services computing one important methods QoS prediction, Collaborative Filtering (CF) makes prediction based historical QoS data contributed similar users services key issue process detect unreliable data offered untrustworthy users, attracted limited attentions far utilization unreliable data decreases prediction accuracy greatly paper, propose novel credibility-aware QoS prediction method (named CAP) address problem method first employs two-phase K-means clustering identify untrustworthy users, clusters QoS values untrustworthy index calculation first phase clusters users according index second phase, predicts missing QoS value based credible clustering information evaluation results demonstrate CAP provides considerable improvement ."
439,ICWS8,Log-based Abnormal Task Detection Root Cause Analysis Spark.,"As big data processing widely adopted many domains, massive amount generated data become reliant parallel computing platforms analysis, wherein Spark one widely used frameworks Spark’s abnormal tasks may cause significant performance degradation, extremely challenging detect diagnose root causes end, propose innovative tool, named LADRA, log-based abnormal tasks detection root-cause analysis using Spark logs LADRA, log parser first converts raw log files structured data extracts features Then, detection method proposed detect abnormal tasks happen order analyze root causes extract pre-defined factors based features Finally, leverage General Regression Neural Network (GRNN) identify root causes abnormal tasks likelihood reported root causes presented users according weighted factors GRNN LADRA off."
440,ICWS9,Dealing Scale Adaptation Global Web Services Management.,"Methods results 461 clinically stable patients randomized first usual vs home-monitored care; latter randomized 3 strategies 12-month follow-up 2 3 groups (195 patients, age: 60 ± 11 years, NYHA class II–III: 97%, LVEF 28 ± 7%) underwent self-administered home monitoring vital signs (weekly — 12 parameters using interactive voice response system) respiration (monthly — 24-hour recording) Data transmitted conventional telephone lines; 81% actually practicable vital signs measurements completed patients (range: 75% (PL)–93% (UK)), well 92% practicable respiratory recordings (range: 85% (PL)–99% (UK)) 87% nighttime recordings eligible study (good quality signals ≥ 25 h) Conclusions study, largest far, demonstrates self-managed home telemonitoring vital signs respiration feasible HF patients, surprisingly high compliance found excell."
441,ICWS0,Services Ecosystem.,"An increasing amount information collected ecological socio-economic value goods services provided natural semi-natural ecosystems However, much information appears scattered throughout disciplinary academic literature, unpublished government agency reports, across World Wide Web addition, data ecosystem goods services often appears incompatible scales analysis classified differently different authors order make comparative ecological economic analysis possible, standardized framework comprehensive assessment ecosystem functions, goods services needed response challenge, paper presents conceptual framework typology describing, classifying valuing ecosystem functions, goods services clear consistent manner following analysis, classification given fullest possible range 23 ecosystem functions provide much larg."
442,ICWS1,Orchestrating caGrid Services Taverna.,"caBIG™ (the cancer Biomedical Informatics Grid™) open-source, open-access information network enabling cancer researchers share tools, data, applications, technologies caGrid underlying service-based grid software infrastructure caBIG, integrating distributed data analytic resources virtual collaborative platform cancer research Within caGrid, many cancer-related data analysis aggregation tasks make use \canned\ sets service invocations, workflows result, need orchestrate invocation caGrid services use workflow language tooling paper, first explain select Taverna candidate workflow authoring invocation review development Taverna plug-ins general, describe extend Taverna use caGrid services detail real-world example lessons learned research Finally conclude summary descriptio."
443,ICWS2,Dynamic Stochastic Models Workflow Response Optimization.,"1 Introduction 11 Introduction 12 Statistical Methods 13 Approximation Methods 14 Kalman Filtering 15 Optimization 2 Primer Frequentist Bayesian Inference Inverse Problems 21 Introduction 22 Prior Information Parameters: know, want know? 23 Estimators: measure? 24 Performance estimators: well do? 25 Frequentist performance Bayes estimators BNM 26 Summary Bibliography 3 Subjective Knowledge Objective Belief? Oblique Look Bayesian Methods 31 Introduction 32 Belief, information probability 33 Bayes' formula updating probabilities 34 Computed examples involving hypermodels 35 Dynamic updating beliefs 36 Discussion Bibliography 4 Bayesian Geostatistical Approaches Inverse Problems 41 Introduction 42 Bayesian Frequentist Approaches 43 Prior Distribution 44 Geostatistical Approach 45 Concluding Bibliography 5 Using Bayesian Framework Combine Simulat."
444,ICWS3,Distributed QoS Evaluation Real-World Web Services.,"World Wide Web (WWW) one popular applications currently running Internet web server crucial component application However, network anomalies especially Distributed Denial-of-Service (DDoS) attacks bombard web server, degrade Quality Service (QoS) even deny legitimate users' requests Traditional network anomaly detection methods often lead high false positives expensive computational cost, thus unqualified real-time web server anomaly detection solve problems, paper first propose efficient network anomaly detection method based Transductive Confidence Machines K-Nearest Neighbors (TCM-KNN) algorithm Secondly, integrate lot objective efficient anomalies impact metrics perceptions end users TCM-KNN algorithm build robust web sever anomaly detection mechanism Finally, Genetic Algorithm (GA) based instance selection method introduced boost real-tim."
445,ICWS4,A Web Service Approach Grid Information Service.,"In paper describe evolution grid systems, identifying three generations: first generation systems forerunners Grid recognise today; second generation systems focus middleware support large scale data computation; third generation systems emphasis shifts distributed global collaboration, service oriented approach information layer issues particular, discuss relationship Grid World Wide Web, suggest evolving web technologies provide basis next generation Grid latter aspect - define Semantic Grid - explored companion paper."
446,ICWS5,Towards Reliable Distributed Web Service Execution Engine.,"Results Results six major categories showed SOC different SOA (all d −02 14) showing lower externalizing behaviors ( d = −25) Sex offenders children somewhat different non-sex offenders, especially regard sexual problems attitudes ( d = 83 51) Sex offenders children showed substantial differences non-offenders medium sized effects six major categories ( d 's range 39 58) Conclusion Child sex offenders different non-sex offenders non-offenders sex offenders adults Practice implications study suggests presence general risk factors may lead variety negative behavioral outcomes, including perpetration child sexual offending Family factors strongly related perpetration child sex offending (vs non-sexual offending non-offending) may valuable intervention points interrupting deve."
447,ICWS6,Service Contracts: Current State Future Directions.,"Older prisoners fastest growing sub-group English Welsh prison estate complex health needs, spite dearth literature concerning access prescribed medication Literature relating younger prisoners highlights common issues around maintaining continuity medication upon reception prison custody objective study explore lived experience older male prisoners regarding continuity medication upon entry prison paper presents findings part large-scale research project regarding health social care services older male adult prisoners Semi-structured interviews conducted male participants (N = 27) aged 60 years newly received prison Interviews conducted within first ten weeks custody Participants asked experience accessing medication entry prison Data analysed using constant comparison m."
448,ICWS7, Defense Perspective.,"Disseminated candidiasis become important infection, particularly immunocompromised postoperative patients Although serologic tests may, settings, facilitate premortem diagnosis, disease usually diagnosed comprehensive clinical evaluation Detection relatively newly recognized peripheral manifestations candidemia may vital early diagnosis: endophthalmitis, osteomyelitis, arthritis, myocarditis, meningitis, macronodular skin lesions Studies patients chronic mucocutaneous candidiasis in-vitro manipulations begun elucidate normal immune defense mechanisms Candida, including serum factors, phagocytosis, intracellular killing mechanisms, lymphocyte function (particularly cell) primary drugs treatment disseminated candidiasis still amphotericin B amphotericin B plus 5-fluorocytosine; mainstay therapy chronic mucocutaneous candidiasis amphotericin B antifungals and."
449,ICWS8,Semantic Web Services Tutorial.,"Many researchers W3C currently focus developing next generation Web --- Semantic Web development Web ontology languages, RDF, OWL SWRL, reminiscent early development system specification languages software engineering communities Indeed, expressiveness point view, Web ontology languages subsets Alloy, UML/OCL, VDM, Z Object-Z One futher predict modeling languages capturing behaviours Semantic Web Services Agents drawn rich collections software dynamic modeling techniques, ie, state machines, process algebra integrated design methods tutorial present concise Modeling Languages Spectrum includes key representative modeling languages ranging simple static Web Ontology modeling techniques expressive dynamic integrated modeling techniques Comparisons transformations languages discussed Furthermore, based o."
450,ICWS9,Service Reconfiguration Architecture Based Probabilistic Modeling Checking.,"Service software deployed E-commerce finance fields needs working 7*24 houses mode failure occurs, service reconfiguration immediately executed find appropriate services candidates order guarantee availability core business Thus, service software cries effective approach constantly adjust form responding varying user requirements instable runtime environments end, paper proposes probabilistic model checking-based Web service reconfiguration architecture First, proposes predictive Web service monitoring approach based probabilistic model checking Second, gives Web service dynamic service selection approach takes compatibility checking account single-source service selection works execute service replacement, multi-source service selection carries service simulation Third, discusses Web service dynamic reconfiguration verification approach th."
451,ICWS0,Web Service Composition Techniques Health Care Service Platform.,"The information technology recognized one important means improve health care curb ever-increasing cost However, existing efforts mainly focus informatization hospitals medical institutions within organizations, directly oriented individuals strong demand various health services customers calls creation powerful individual-oriented personalized health care service systems Web service composition (WSC) related technologies greatly help one build systems paper aims present newly developed platform called Public oriented Health care Information Service Platform (PHISP) several novel WSC techniques used build Among include WSC techniques well support branch parallel structures."
452,ICWS1,Message Industry Program Co-Chairs.,"Professor John V Breakwell (1917–1991) Astrodynamics Committee International Astronautical Federation invited deliver John V Breakwell Memorial Lecture, two thoughts crossed mind: course, felt exceptionally honoured associated manner venerable personality profound sense inadequacy part, even stand shadow hand, occasion remember Professor Breakwell purifying, elevating moment Himalayan personality dwelled nobility, grace humility treated others equals, although towered rest; raised academic civility highest challenged boundaries unknown intellect crowned wisdom chance, casual, pithy remarks made carried insight could come effortless working harmonious mind peace left countless trails refreshing innovations others followed su."
453,ICWS2,Advanced Case Management Enabled Business Provenance.,"The CO2CRC Otway Project southwestern Victoria, Australia injected 17 months 65,445 tonnes mixed CO 2 –CH 4 fluid water leg depleted natural gas reservoir depth ∼2 km Pressurized sub-surface fluids collected Naylor-1 observation well using tri-level U-tube sampling system located near crest fault-bounded anticlinal trap, 300 m up-dip CRC-1 gas injection well Relative pre-injection gas–water contact (GWC), shallowest U-tube initially accessed residual methane gas cap pre-injection gas cap Naylor-1 contains CO 2 15 mol% compared 754 mol% injected gas Buttress-1 supply well CO 2 depleted 13 C 45‰ VPDB compared injected supercritical CO 2  Additional assurance arrival injected gas observation well provided use added tracer compounds, CD 4 , Kr SF 6 injected gas stream initial breakthrough ."
454,ICWS3,Approaches Improving Reliability e-Engineering Framework.,"Significance mechanical strength dental composites containing weak framework ( K IC < 3 MPa m 1/2 ) ultimately determined low fracture strength veneer layer, since crack arresting occurs veneer–framework interface Therefore, high-toughness ceramics ( K IC > 5 MPa m 1/2 ) used framework materials posterior all-ceramic bridges, cracks propagating veneer layer lead premature failure prosthesis Keywords Dental bridge Fixed partial denture Ceramics Zirconia Alumina Porcelain Mechanical strength Failure behavior 1 Introduction All-ceramic dental bridges crowns drawn considerable attention interest recent years due improved esthetics biocompatibility comparison traditional metal–ceramic restorations [1–4]  earlier success experienced crowns anterior fixed partial dentures (FPD) recently extended all-ceramic bridges molar region usi."
455,ICWS4,Linked Social Service: Evolving Isolated Service Global Social Service Network.,"This study details application eco-cultural niche modeling (ECNM) using two modeling architectures—a genetic algorithm (GARP) maximum entropy (Maxent)—aimed examining ecological context sites archaeological remains attributed culture termed Badegoulian (ca 22–20 k cal BP), dates middle part Last Glacial Maximum (ca 23–19 k cal BP) reconstructed ecological niche Badegoulian assessed whether eco-cultural niche variability existed within technocomplex identified two broad distinct spatial entities distribution Badegoulian sites based lithic raw material sources circulation, found spatial units share similar ecological niche discuss implications territorial differentiation within niche light research land use culturally affiliated groups within broad cultural entity propose Badegoulian circulation networks reflect distinct social terr."
456,ICWS5,Effectiveness Assessment Solid-State Drive Used Big Data Services.,"This paper presents analysis hydrological regimes several rivers flowing western slope Andes Cordillera compiled database 40 unimpaired average monthly streamflow records located central southern Chile, spanning region latitudes 30°S 40°S period years 1961 2006 River categories encompass snowmelt, mixed rainfall dominated watersheds water year hydrograph center timing (CT) used indicator flow regime proxy streamflow distribution throughout year CT river correlated local climatic variables seasonal temperature precipitation, large-scale circulation indexes assess CT trends using Mann–Kendall test varying time windows within study period Overall results 1961–2006 period show significant (95% confidence level) negative trend (CT date shifting towards earlier year) 23 40 analyzed serie."
457,ICWS6,A Unified Approach Discovery Web Peer-to-Peer Services.,"The challenge publishing discovering Web services recently received lots attention Various solutions problem proposed which, apart offered advantages, suffer following disadvantages: (i) syntactic-based, leading poor precision recall, (ii) scalable large numbers services, (iii) incompatible, thus yielding cumbersome service publication discovery article presents principles, functionality, design PYRAMID-S addresses disadvantages providing scalable framework unified publication discovery semantically enhanced services heterogeneous registries PYRAMID-S uses hybrid peer-to-peer topology organize Web service registries based domains topology, Registry retains autonomy, meaning use publication discovery mechanisms well ontology choice viability appro."
458,ICWS7,Verifiable Web Services Hierarchical Interfaces.,"Results cohort 16,504 patient EMRs, 192 patients found classified hypertension diabetes active ACE-inhibitor and/or ARB management these, 107 (56%) patients ACE-inhibitor/ARB MPR less 80% together lapse ACE-inhibitors/ARBs greater 30 days find non-adherent patients (ie MPR <80% lapse >30 days) three times likely poor BP adherent patients (odds ratio = 3055; p = 0012) Conclusions developed generic computational framework used formulate query criteria around issues adherence long-term medication based practice EMRs Within context example used, observed adherence levels indicate substantial proportion patients classified hypertension diabetes poor adherence, associated poorer rates blood pressure control, detected analysis electronic prescribing work required to."
459,ICWS8,An Approach Specifying Capability ofWeb Services based Environment Ontology.,"Capability specification key problem Web service discovery Conventional one-step process based capability specification limitations paper proposes approach semantic behavior-based capability specification Web service stride limitations Meta-level environment ontology proposed provide formal sharable specifications environment resources particular domain environment resource, corresponding hierarchical state machine specifying dynamic characteristics Then, effects environment resources modelled hierarchical state machines basis environment ontology, forest-structured communicating hierarchical state machines (FCHM) defined expected semantics capability specification Web services, derived effects Web services impose environments."
460,ICWS9,Towards Response Time Estimation Web Services.,"We study problem personalized Quality Service (QoS) estimation web services State-of-the-art methods use matrix factorization collaborative prediction estimate web service response times throughput user based partial measurements collected past invocations point reality, response times through-put web services follow highly skewed distributions case, conditional mean QoS estimates generated traditional matrix completion approaches heavily biased toward outliers, leading poor web service recommendation performance paper, propose Quantile Matrix Factorization (QMF) technique web service recommendation introducing quantile regression matrix factorization framework propose novel efficient algorithm based Iterative Reweighted Least Squares (IRLS) solve QMF problem involving non-smooth objective function extend proposed QMF."
