145,ICWS4,How Does Web Service API Evolution Affect Clients?,"Like traditional local APIs, web service APIs (web APIs for short) evolve, bringing new and improved functionality as well as incompatibilities Client programs have to be modified according to these changes in order to use the new APIs Unlike client programs of a local API, which could continue to use the old API, clients of a web API often do not have the option not to upgrade, since the old version of the API may not be provided as a service anymore Therefore, migrating clients of web APIs is a more critical task Research has been done in the evolution of local APIs and different approaches have been proposed to support the migration of client applications However, in practice, we seldom observe that web API providers release automated tools or services to assist the migration of client applications In this paper, we report an empirical study on web API evolution to address this issue We analyzed the evolution of five popular web APIs, in total 256 hanged API elements, and carefully."
146,ICWS5,A Survey of J2EE Application Performance Management Systems.,"Results The mean continuity perceptions were highly positive, and were equivalent to those found in another Canadian province, although open-ended responses revealed discontinuity with regard to outpatient visits and pharmacotherapy prescriptions In a multivariate model ( p = 003), the correlates of greater perceptions of continuity of cardiac care 9 months post-discharge were cardiac rehabilitation participation ( p < 05), greater tangible support ( p < 05), and less serious perceptions of illness consequences ( p < 001) at the time of the acute coronary syndrome, after controlling for demographic and clinical factors Conclusion Given the benefits of continuity of care, it is important to promote cardiac rehabilitation participation, a significant correlate of continuity, and to solicit various supports throughout the process of cardiac recovery Keywords Cardiovascular disease Continuity of patient care Cardiovascular disease rehabilitation Perception of care 1 Introduction Continuit."
147,ICWS6,Discovery of Semantic Web Services Compositions Based on SAWSDL Annotations.,"Service-oriented computing has brought special attention to service description, especially in connection with semantic technologies The expected proliferation of publicly accessible services can benefit greatly from tool support and automation, both of which are the focus of Semantic Web Service (SWS) frameworks that especially address service discovery, composition and execution As the first SWS standard, in 2007 the World Wide Web Consortium produced a lightweight bottom-up specification called SAWSDL for adding semantic annotations to WSDL service descriptions Building on SAWSDL, this article presents WSMO-Lite, a lightweight ontology of Web service semantics that distinguishes four semantic aspects of services: function, behavior, information model, and nonfunctional properties, which together form a basis for semantic automation With the WSMO-Lite ontology, SAWSDL descriptions enable semantic automation beyond simple input/output matchmaking that is supported by SAWSDL itself Fu."
148,ICWS7,Time-Aware Collaborative Poisson Factorization for Service Recommendation.,"Results The majority (745%) of respondents, excluding those registering “protest zeros”, was willing to pay a median of HK$100 (US$13) to reduce queue time by 2 weeks, which represents 146% of the total costs of care for a specialist outpatient visit Respondents’ WTP decreased as their expected waiting period increased Multivariate regression modeling showed that those who were willing to pay more were also more likely to “doctor-shop” (ORs and 95% confidence intervals for doctor-shopping for the 1st through 4th quartile of WTP values respectively = 100; 088 (063, 123); 119 (057, 248); 152 (105, 220); p for linear trend = 0009), in effect reducing waiting time to see a specialist by seeking and paying for care in the private sector Conclusions Based on this preliminary evidence, we propose the further examination of a new policy of outsourcing some specialist care services to the private sector to improve allocative and technical efficiency Keywords Waiting time Willingness-to-pay Mix."
149,ICWS8,A Privacy-Preserving Approach for Web Service Selection and Provisioning.,"Software-defined networking introduces opportunities to optimize the Internet Service Provider’s network and to improve client experience for the Video-on-Demand applications Recent studies on SDN frameworks show that traffic engineering methods allow a fair share of bandwidth between adaptive video streaming clients Additionally, ISPs can make better estimations of bandwidth and contribute to the bitrate selection for the clients This study focuses on another aspect of network assistance in video delivery: CDN server selection In a typical framework where the ISP contributes to the CDN selection, the video provider and the network provider interfaces are merged together Clients connect to the ISP to get the best CDN server candidate for a given video This exposes client requests to the ISP However, video providers have been investing large resources for encrypted video provisioning to preserve their client’s information from third parties, especially network providers The typical app."
150,ICWS9,SOA Solution Reference Architecture.,"Scientific workflows have recently emerged as a new paradigm for scientists to formalize and structure complex and distributed scientific processes to enable and accelerate many scientific discoveries In contrast to business workflows, which are typically control flow oriented, scientific workflows tend to be dataflow oriented, introducing a new set of requirements for system development These requirements demand a new architectural design for scientific workflow management systems (SWFMSs) Although several SWFMSs have been developed that provide much experience for future research and development, a study from an architectural perspective is still missing The main contributions of this paper are: 1) based on a comprehensive survey of the literature and identification of key requirements for SWFMSs, we propose the first reference architecture for SWFMSs; 2) according to the reference architecture, we further propose a service-oriented architecture for View (a VIsual sciEntific Workflo."
151,ICWS0,Popularity Based Web Service Search.,"With the increasing growth in popularity of Web services, matchmaking of relevant Web services becomes a significant challenge Commonly, Web service is described by WSDL and published on UDDI registers UDDI provides limited search facilities allowing only a keyword-based search of businesses, services, and the so called tModels based on names and identifiers This category-based keyword-browsing method is clearly insufficient Semantic Web service uses DAML-S instead of WSDL to represent capabilities of Web services This improvement enables software agents or search engines to automatically find appropriate Web services via ontologies and reasoning algorithm enriched methods However, the high cost of formally defining to the heavy and complicated services makes this improvement widespread adoption unlikely To cope with these limitations, we have developed a suite of methods which assesses the similarity of Web services to achieve matchmaking In particular, we present a conceptual model ."
152,ICWS1,A Financial Compensation Based Transaction Management Model for Service-Oriented Business Collaborations.,"The helicity dependence of the total cross section for the γ→p→→nπ+π0 reaction has been measured for the first time at incident photon energies from 400 to 800 MeV The measurement was performed with the large acceptance detector DAPHNE at the tagged photon beam facility of the MAMI accelerator in Mainz This channel is found to be excited predominantly when the photon and proton have a parallel spin orientation, due to the intermediate production of the D13 resonance."
153,ICWS2,The Framework Supporting QoS-Enabled Web Services.,"With the increasing diversity and complexity of distributed systems in network environment, web application server (WAS) is required to transform its service model from \Best Effort\ to \QoS (quality of service) Guarantee\ However, most existing WASs are relatively weak in terms of QoS provision In this paper, OnceAS/Q is presented to show how a QoS-enabled WAS can offer different QoS provisions for applications OnceAS/Q provides a set of QoS related services and a framework to support QoS guarantee, in order to realize a QoS enabled WAS This paper first describes the architecture and main components of OnceAS/Q Then two key issues, related to QoS enabling and the corresponding solutions, are explored in detail: one is the definition and mapping of QoS specifications, and the other is the dynamic reconfiguration of QoS-aware service components and resources Ecperf benchmark, a well-known performance benchmark for J2EE Application Server, is used to evaluate the effect of QoS enabling ."
154,ICWS3,External Reviewers.,"Background  The Swedish National Inpatient Register (IPR), also called the Hospital Discharge Register, is a principal source of data\n for numerous research projects The IPR is part of the National Patient Register The Swedish IPR was launched in 1964 (psychiatric\n diagnoses from 1973) but complete coverage did not begin until 1987 Currently, more than 99% of all somatic (including surgery)\n and psychiatric hospital discharges are registered in the IPR A previous validation of the IPR by the National Board of Health\n and Welfare showed that 85-95% of all diagnoses in the IPR are valid The current paper describes the history, structure,\n coverage and quality of the Swedish IPR\n \n \n \n \n Methods and results  In January 2010, we searched the medical databases, Medline and HighWire, using the search algorithm \validat* (inpatient\n or hospital discharge) Sweden\ We also contacted 218 members of the Swedish Society of Epidemiology and an additional 201\n medical researchers to ide."
155,ICWS4,Measuring the Potential for Victimization in Malicious Content.,"Results Sixteen percent of youth Internet users reported blogging in the past year Teenagers and girls were the most common bloggers, and bloggers were more likely than other youth to post personal information online However, bloggers were not more likely to interact with people they met online and did not know in person Youth who interacted with people they met online, regardless of whether (AOR = 242, p < 01) or not (AOR = 236, p < 001) they blogged, had higher odds of receiving online sexual solicitations Bloggers who did not interact with people they met online were at no increased risk for sexual solicitation (AOR = 141, ns ) Moreover, posting personal information did not add to risk However, youthful bloggers were at increased risk for online harassment, regardless of whether they also interacted with others online (AOR = 265, p < 01) or not (AOR = 255, p < 01) Conclusion Prevention messages about blogging need to directly address the risks of interacting with people youth meet ."
156,ICWS5,Grid Resources for Industrial Applications.,"Computational grids that couple geographically distributed resources such as PCs, workstations, clusters, and scientific instruments, have emerged as a next generation computing platform for solving large-scale problems in science, engineering, and commerce However, application development, resource management, and scheduling in these environments continue to be a complex undertaking In this article, we discuss our efforts in developing a resource management system for scheduling computations on resources distributed across the world with varying quality of service (QoS) Our service-oriented grid computing system called Nimrod-G manages all operations associated with remote execution including resource discovery, trading, scheduling based on economic principles and a user-defined QoS requirement The Nimrod-G resource broker is implemented by leveraging existing technologies such as Globus, and provides new services that are essential for constructing industrial-strength grids We prese."
157,ICWS6,Semi-empirical Service Composition: A Clustering Based Approach.,"Wildfires burn extensive forest areas around the world each year In many locations, fire-prone forest catchments are utilised for the supply of potable water to small communities up to large cities Following wildfire, increased erosion rates and changes to runoff generation and pollutant sources may greatly increase fluxes of sediment, nutrients and other water quality constituents, potentially contaminating water supplies Most research to date has focused on suspended sediment exports and concentrations after wildfire Reported first year post-fire suspended sediment exports varied from 0017 to 50 t ha −1 year −1 across a large range of catchment sizes (0021–1655 km 2 ) This represented an estimated increase of 1–1459 times unburned exports Maximum reported concentrations of total suspended solids in streams for the first year after fire ranged from 11 to ∼500,000 mg L −1  Similarly, there was a large range in first year post-fire stream exports of total N (11–27 kg ha −1 year −1 ) an."
158,ICWS7,Analysis of Transport Optimization Techniques.,"Analyzing the state of the art in a given field in order to tackle a new problem is always a mandatory task Literature provides surveys based on summaries of previous studies, which are often based on theoretical descriptions of the methods An engineer, however, requires some evidence from experimental evaluations in order to make the appropriate decision when selecting a technique for a problem This is what we have done in this paper: experimentally analyzed a set of representative state-of-the-art techniques in the problem we are dealing with, namely, the road passenger transportation problem This is an optimization problem in which drivers should be assigned to transport services, fulfilling some constraints and minimizing some function cost The experimental results have provided us with good knowledge of the properties of several methods, such as modeling expressiveness, anytime behavior, computational time, memory requirements, parameters, and free downloadable tools Based on our."
159,ICWS8,Using Aspects for Security Engineering of Web Service Compositions.,"Wildfires burn extensive forest areas around the world each year In many locations, fire-prone forest catchments are utilised for the supply of potable water to small communities up to large cities Following wildfire, increased erosion rates and changes to runoff generation and pollutant sources may greatly increase fluxes of sediment, nutrients and other water quality constituents, potentially contaminating water supplies Most research to date has focused on suspended sediment exports and concentrations after wildfire Reported first year post-fire suspended sediment exports varied from 0017 to 50 t ha −1 year −1 across a large range of catchment sizes (0021–1655 km 2 ) This represented an estimated increase of 1–1459 times unburned exports Maximum reported concentrations of total suspended solids in streams for the first year after fire ranged from 11 to ∼500,000 mg L −1  Similarly, there was a large range in first year post-fire stream exports of total N (11–27 kg ha −1 year −1 ) an."
160,ICWS9,TASS: Transaction Assurance in Service Selection.,"As there are various risks of failure when Web Services are deployed in unreliable environment, the execution of a composite service requires the assurance of the transaction mechanism However, existing QoS-aware composition approaches do not consider the transactional constraints during service selection We address this issue by considering the combination of transactional and QoS requirements Firstly, the novel construction and processing rules are proposed to guarantee the atomic consistency of the composite service and the correctness of these rules is proved subsequently Then, on basis of these rules, an Ant Colony System based service selection algorithm is presented to guarantee the end-to-end QoS constraints on the premise of ensuring the atomic consistency during service selection Therein, an optimization strategy is suggested to shrink the searching space of the algorithm tremendously Finally, experimental results show the efficiency and effectiveness of the algorithm and de."
161,ICWS0,An Agent-Based Decentralised Service Monitoring Approach in Multi-Tenant Service-Based Systems.,"Detection of service failure, also known as service monitoring, is an important research problem in distributed service-based systems (SBSs) Failure of services is a transmissible threat in distributed SBSs, because services in distributed SBSs may have dependent relationships among them and thus the failure of one service may cause the failure of other services Therefore, such transmissible service failure has to be detected in a timely manner whereas the corresponding resource consumption should be as little as possible Most of the existing service monitoring approaches are centralised which suffer the potential of single point of failure and are not suitable in large scale distributed SBSs Moreover, these centralised approaches are designed only in single-tenant SBSs Nowadays, the scale of distributed SBSs is extremely large, ie, including a large number of services and clients Thus, it is essential for monitoring approaches to work well in large scale distributed SBSs and support ."
162,ICWS1,Green Web Services: Modeling and Estimating Power Consumption of Web Services.,"Wildfires burn extensive forest areas around the world each year In many locations, fire-prone forest catchments are utilised for the supply of potable water to small communities up to large cities Following wildfire, increased erosion rates and changes to runoff generation and pollutant sources may greatly increase fluxes of sediment, nutrients and other water quality constituents, potentially contaminating water supplies Most research to date has focused on suspended sediment exports and concentrations after wildfire Reported first year post-fire suspended sediment exports varied from 0017 to 50 t ha −1 year −1 across a large range of catchment sizes (0021–1655 km 2 ) This represented an estimated increase of 1–1459 times unburned exports Maximum reported concentrations of total suspended solids in streams for the first year after fire ranged from 11 to ∼500,000 mg L −1  Similarly, there was a large range in first year post-fire stream exports of total N (11–27 kg ha −1 year −1 ) an."
163,ICWS2,Transparent Reputation Management for Composite Web Services.,"The dependability of composite services is largely affected by their constituent Web services Composite services have to operate in an open and dynamically changing environment in order to leverage the best performing services available at the moment Hence, there is the need for an efficient mechanism to provide reliable service rankings In this paper we present a novel, generic, and customizable reputation infrastructure to automatically and transparently monitor the execution of composite services, taking both functional and non-functional properties into account The experienced Web service Quality-of-Service is communicated to a configurable reputation mechanism that publishes service rankings Our reputation infrastructure supports notifications upon changes in service reputation, enabling self-tuning and self-healing properties in the execution of composite services We implemented our architecture using standard technologies, such as BPEL and JavaEE Performance measurements show t."
164,ICWS-Europe3,AOP for Dynamic Configuration and Management of Web Services.,"Web service technologies accelerate application development by al- lowing the selection and integration of third-party web services, achieving high modularity, flexibility and configurability However, current approaches only allow this integration by hard wiring the references to concrete web services into the client applications Moreover they do not provide any management support, which is fundamental for achieving robustness We observe the need for the application to be independent of specific services and present the WSML, a management layer placed in between the application and the world of web services In this paper we identify the requirements for this layer to realise the dynamic selection and integration of services, client-side management of services, and support for rules that govern the selection, integration and compo- sition We show how dynamic AOP is ideally suited to implement the core functionality of the WSML using the JAsCo dynamic aspect-oriented language to conduct."
165,ICWS4,Semantic Support for Adaptive Long Term Composed Services.,"We propose an integrated framework that manages changes in long term composed services The main procedure of change reaction is presented One of the most challenging research issues of change management is how to automate the process of change reaction To address this issue, we propose a semantic support, which centers around a tree-structured Web service ontology The ontology is expected to provide sufficient semantic for change reaction We propose a set of algorithms for efficiently querying semantics from the ontology We conduct a set of experiments to evaluate the performance of the proposed algorithms."
166,ICWS5,Communication Web Services Composition and Integration.,"We present a framework for analyzing interactions among Web services that communicate with asynchronous messages We model the interactions among the peers participating in a composite Web service as conversations, the global sequences of messages exchanged among the peers This naturally leads to the following model checking problem: Given an LTL property and a composite Web service, do the conversations generated by the composite Web service satisfy the property? We show that asynchronous messaging leads to state space explosion for bounded message queues and undecidability of the model checking problem for unbounded message queues We propose a technique called synchronizability analysis to tackle this problem If a composite Web service is synchronizable, its conversation set remains the same when asynchronous communication is replaced with synchronous communication We give a set of sufficient conditions that guarantee synchronizability and that can be checked statically Based on our ."
167,ICWS6,A Semantic Framework for Identifying Events in a Service Oriented Architecture.,"Results Out of a cohort of 16,504 patient EMRs, 192 patients were found classified with both hypertension and diabetes and under active ACE-inhibitor and/or ARB management Of these, 107 (56%) patients had an ACE-inhibitor/ARB MPR less than 80% together with a lapse in ACE-inhibitors/ARBs for greater than 30 days We find non-adherent patients (ie MPR <80% or lapse >30 days) are three times more likely to have poor BP than adherent patients (odds ratio = 3055; p = 0012) Conclusions We have developed a generic computational framework that can be used to formulate and query criteria around issues of adherence to long-term medication based on practice EMRs Within the context of the example we have used, the observed adherence levels indicate that a substantial proportion of patients classified with hypertension and diabetes have poor adherence, associated with poorer rates of blood pressure control, that can be detected through analysis of electronic prescribing Further work is required to."
168,ICWS7,Long-Term Benefit Driven Adaptation in Service-Based Software Systems.,"Methods Three groups ( n = 1156 severely obese) have been recruited for this study: cases who were approved for and participated in surgery ( n = 415), a control group of GBP seeking individuals who were denied surgery ( n = 420) and a control group that was randomly chosen from a population of severely obese participants who were not seeking GBP ( n = 321) Clinical measures include: a physician interview and detailed medical history, resting electro- and echocardiograms, a submaximal exercise treadmill test and electrocardiogram, pulmonary function, limited polysomnography, resting metabolic rate, anthropometrics, resting and exercise blood pressure, comprehensive blood chemistry and urinalysis and dietary, quality of life and physical activity questionnaires Most participants (76%) were tested following an overnight stay in a clinical research center Remaining participants underwent less extensive testing in an outpatient clinic Results Baseline characteristics of the 1156 participa."
169,ICWS8,Equivalence of Web Services in Process-Aware Service Compositions.,"Method One hundred and twenty-five self-reported religious Jewish individuals with elevated levels of stress and worry received SIT ( n = 36), progressive muscle relaxation (PMR, n = 42), or a waitlist control condition (WLC, n = 47) SIT and PMR participants accessed Internet-based treatment on a daily basis for a period of 2 weeks All participants completed self-report assessments at pre-treatment (T1), post-treatment (T2), and 6–8-week follow-up (T3) Results SIT participants reported large improvements in primary (stress and worry) and secondary (depression and intolerance of uncertainty) outcomes, and moderate improvements in spiritual outcomes (positive/negative religious coping; trust/mistrust in God) SIT participants reported greater belief in treatment credibility, greater expectancies from treatment and greater treatment satisfaction than PMR participants SIT participants also reported better improvements in both primary outcomes (stress and worry), one of two secondary outcom."
170,ICWS9,Semantic SLAs for Services with Q-SLA.,"Abstract   This paper reports the re-engineering efforts for OWL-Q, a prominent semantic quality-based service description language These efforts have focused on making OWL-Q more compact without reducing its level of expressiveness as well as enriching it with semantic rules towards semantic validation of quality specifications and new knowledge derivation It also presents a new OWL-Q extension called Q-SLA advancing the state-of-the-art by covering all possible information aspects needed which along with the semantic rules enable proper and automatic support to all service management activities A particular use-case is also provided to highlight the main benefits of Q-SLA."
171,ICWS0,Location-Based Hierarchical Matrix Factorization for Web Service Recommendation.,"Results The Cronbach's alpha for the four dimensions used in developing CI was 843 Validation of CI revealed that it was correlated to internal dimensions ( system quality , R = 828; information quality , R = 909; use , R = 969; and user satisfaction , R = 679) and to external factors (JAHIS level, R = 832 and patient safety culture, R = 585) These results suggest that CI could be a reliable and valid measure of the effectiveness of EMR systems in the responding hospitals On benchmarking of hospitals, 300% (6/20) of the responding hospitals performed less than satisfactory on CI and that majority of the hospitals performed poorly on user satisfaction  Conclusions CI has provided a standard way, through quantitative means, of measuring, comparing and categorizing the effectiveness of EMR systems in hospitals CI can be a powerful tool for benchmarking the effectiveness of EMR systems in hospitals in ways that can guide hospitals in computerization process as well as benchmark their syst."
172,ICWS1,Self-Awareness for Dynamic Knowledge Management in Self-Adaptive Volunteer Services.,"Results Both women and men before 18 had experienced physical punishment (893% and 944%), physical hardship (658% and 468%), emotional abuse (547% and 564%), emotional neglect (416% and 396%), and sexual abuse (391% and 167%) Incident HIV infections were more common in women who experienced emotional abuse (IRR 196, 95% CI 125, 306, p = 003), sexual abuse (IRR 166 95% CI 104, 263, p = 03), and physical punishment (IRR 213 95% CI 104, 437, p = 04) Emotional neglect in women was associated with depression (aOR 182, 95% CI 115, 288, p = 01), suicidality (aOR 507, 95% CI 207, 1245, p < 0001), alcohol abuse (aOR 217, 95% CI 99, 472, p = 05), and incident HSV2 infections (IRR 162, 95% CI 101, 259, p = 04) In men emotional neglect was associated with depression (aOR 341, 95% CI 187, 620, p < 0001) and drug use (aOR 198, 95% CI 137, 288, p < 0001) Sexual abuse was associated with alcohol abuse in men (aOR 368, 95% CI 200, 677, p < 0001) and depression (aOR 216, 95% CI 134, 348, p = 002) and a."
173,ICWS-Europe2,The Next Big Thing: Web Services Collaboration.,"\n In this paper, we introduce the lifecycle of a Web services solution that consists of Web services modeling, development,\n deployment, publishing, as well as discovery, composition and collaboration, plus monitoring and analytical control Then\n some research and development challenges of building a Web services solution in the context of Web services solution lifecycle\n are described Especially, we present an emerging Web services research direction, namely, Web services collaboration, followed\n by a few major research issues associated with facilitating extended business collaboration using Web services and semantic\n annotation\n \n ."
174,ICWS3,Mobile Code Enabled Web Services.,"Server URLs including domain names, resource path, and query parameters are important to many security applications such as hidden service identification, malicious website detection, and server vulnerability fuzzing Unlike traditional desktop web apps in which server URLs are often directly visible, the server URLs of mobile apps are often hidden, only being exposed when the corresponding app code gets executed Therefore, it is important to automatically analyze the mobile app code to expose the server URLs and enable the security applications with them We have thus developed SMARTGEN to feature selective symbolic execution for the purpose of automatically generate server request messages to expose the server URLs by extracting and solving user input constraints in mobile apps Our evaluation with 5,000 top-ranked mobile apps (each with over one million installs) in Google Play shows that with SMARTGEN we are able to reveal 297,780 URLs in total for these apps We have then submitted a."
175,ICWS4,PLMwsp: Probabilistic Latent Model for Web Service QoS Prediction.,"With the unprecedented and dramatic development of Web services in recent years, designing novel approaches for efficient Web service prediction has become of paramount importance Quality of Service (QoS) plays a critical role in Web service recommendation However determining QoS values of Web services is still a challenging task For example, some QoS properties (eg, response time, throughput) may hold different values for different users In this paper, we describe how to develop a novel approach, PLMwsp, based on a probabilistic latent model, to predict effectively the QoS values of Web services A Web service prediction has been developed, and experiments have been conducted to show the efficacy of our approach."
176,ICWS5,Formal Analysis for Multimedia Conferencing Communication Services Orchestration.,"Development of services that span over the Internet and Telecom networks is driving significant efforts towards the integrated of services offered by Telecom operators Service-oriented communication (SOC) is a new trend in the industry to enable communication through a service-oriented architecture (SOA) and thereby package communications as services In this paper, we firstly introduce the design and implementation for business process execution language (BPEL) based multimedia conferencing communication services orchestration, and mainly focus on the issue of guaranteeing the correctness of such applications, we presents a Petri net-based approach to analyzing the BPEL based multimedian conferencing communication services orchestration correctness and also a set of translation rules is proposed to transform BPEL processes into Petri nets Especially, we define the correctness of multimedia conferencing services orchestration and address the verification method based on Petri nets The ."
177,ICWS6,Predicting Software Service Availability: Towards a Runtime Monitoring Approach.,"Results The experimental results and comparison provided insights into the effectiveness and efficiency of automated AOP testing with their respective strengths and weaknesses Results showed that EAT is more effective than the other automated AOP testing approaches but not significant for all approaches EAT was found to be significantly better than Wrasp at 95% confidence level (ie p < 005), but not significantly better than Aspectra or Raspect Concerning the test effort efficiency, Wrasp was significantly ( p < 005) efficient with requiring the lowest amount of test effort compared to the other approaches Whereas, EAT showed to be not very efficient by recording the highest amount of test effort Conclusion This implies that EAT can currently be the most effective automated AOP testing approach but perhaps less efficient More generally, search-based testing (as underlying strategy of EAT approach) might achieve better effectiveness but at the cost of greater test effort compared to ra."
178,ICWS7,Time-Aware Collaborative Filtering for QoS-Based Service Recommendation.,"Mobile edge computing is an emerging technology that provides services within the close proximity of mobile subscribers by edge servers that are deployed in each edge server Mobile edge computing platform enables application developers and content providers to serve context-aware services (such as service recommendation) by using real time radio access network information In service recommendation system, quality of service (QoS) prediction plays an important role when mobile devices or users want to invoke services that can satisfy user QoS requirements However, user mobility (eg, from one edge server to another) often makes service QoS prediction values deviate from actual values in traditional mobile networks Unfortunately, many existing service recommendation approaches fail to consider user mobility In this paper, we propose a service recommendation approach based on collaborative filtering and make QoS prediction based on user mobility This approach initially calculates user or ."
179,ICWS8,Response Time Histograms for Composite Web Services.,"Forty-three US Geological Survey gauges with records greater than ∼15 yrs located in watersheds less than ∼250 km 2 were used to model the effects of suburbanization on streams in semi-arid southern California The watersheds spanned a gradient of urban development, ranging 0–23% total impervious area in 2001 With little flow control at the subdivision scale, most impervious area in the region is relatively well-connected to surface-drainage networks and hydrologically effective Consequently, total impervious area was an effective hydrologic surrogate for urbanization, emerging from an expansive array of geospatially-derived hydrologic variables as a statistically-significant ( p < 005) predictor of instantaneous peak-flow rates at the 15- and 2-yr recurrence intervals and the durations of all geomorphically-important flows To represent the effects of urbanization on flow durations, we developed duration density functions by using power functions (typical R 2 > 095) to predict occurren."
180,ICWS9,Specification and Execution of Policies for Grid Service Selection.,"This paper draws on two independent strands of literature — Baudrillard's orders-of-simulacra theoretic and financial accounting theory — to investigate the ontological status of information in accounting reports It draws on Baudrillard's concepts of simulacra, hyperreality and implosion to trace the historical transformations of the accounting signs of income and capital from Sumerian times to the present It posits that accounting today no longer refers to any objective reality but instead circulates in a “hyperreality” of self-referential models The paper then examines this conclusion from the viewpoint of recent clean surplus model research and argues that the distinction between income and capital is arbitrary and irrelevant provided the measurement process satisfies the clean surplus relation Although accounting is arbitrary and hyperreal, it does impart a sense of exogeniety and predictability, particularly through the income calculation Therefore, it can be relied on for decisi."
181,ICWS0,A Contract-Based Accountability Service Model.,"Older prisoners are the fastest growing sub-group in the English and Welsh prison estate They have complex health needs, in spite of which there is a dearth of literature concerning their access to prescribed medication Literature relating to younger prisoners highlights common issues around maintaining continuity of medication upon reception into prison custody The objective of the study was to explore the lived experience of older male prisoners regarding continuity of medication upon entry into prison This paper presents findings from part of a large-scale research project regarding health and social care services for older male adult prisoners Semi-structured interviews were conducted with male participants (N = 27) aged 60 years and over who had been newly received into prison Interviews were conducted within the first ten weeks of custody Participants were asked about their experience of accessing medication on entry into prison Data were analysed using the constant comparison m."
182,SDWP@ICWS1,A CAN-Based P2P Infrastructure for Semantic Web Services.,"Highlights ► We study the effect of JPEG2000 compression on thematic object-based classification ► We use color orthophotos (visible, 1 m) and satellite images (visible + NIR, 07 m) ► 10:1 compression obtains similar accuracy, and 20:1 causes a decrease lower than 5% ► Test areas can generate important discrepancies versus photointerpreted ground-truth ► In emergency scenarios compression does not speed up or facilitate the analysis Abstract Lossy compression is now increasingly used due to the enormous amount of images gathered by airborne and satellite sensors Nevertheless, the implications of these compression procedures have been scarcely assessed Segmentation before digital image classification is also a technique increasingly used in GEOBIA (GEOgraphic Object-Based Image Analysis) This paper presents an object-oriented application for image analysis using color orthophotos (RGB bands) and a Quickbird image (RGB and a near infrared band) We use different compression levels in ord."
183,SDWP@ICWS2,Selecting Web Services for Optimal Composition.,"Trust degree and quality of service are nonfunctional properties of component service In dynamic web service composition, trust degree is variable It can be changed according to execution logs In this paper we establish a novel model of dynamic web service composition based on variable trust degree and quality of service Then we propose one adaptive ant colony optimization algorithm to solve this multi-objective optimization problem In the final, a case study shows that the proposed algorithm can find more Pareto solution than the traditional ant colony optimization algorithm And the results also prove that our novel algorithm has higher efficiency than the traditional one."
184,ICWS3,INTENSE: INteroperability TEstiNg as a SErvice.,"Advances in digital technologies have contributed for significant reduction in accidents caused by hardware failures However, the growing complexity of functions performed by embedded software has increased the number of accidents caused by software faults in critical systems Moreover, due to the highly competitive market, software intensive subsystems are usually developed by different suppliers Often these subsystems are required to interact with each other in order to provide a collaborative service Testing approaches for subsystems integration support verification of the quality of service, focusing on the subsystems interfaces The increasing complexity and tight coupling of real-time subsystems make integration testing unmanageable The ad-hoc approach for testing is becoming less effective and more expensive This article presents an integration testing approach denominated InRob, designed to verify the interoperability and robustness related to timing constraints of real-time emb."
185,ICWS4,Component-Based Information Service Platform for Heating Industry.,"Many agricultural studies rely on infrared sensors for remote measurement of surface temperatures for crop status monitoring and estimating sensible and latent heat fluxes Historically, applications for these non-contact thermometers employed the use of hand-held or stationary industrial infrared thermometers (IRTs) wired to data loggers Wireless sensors in agricultural applications are a practical alternative, but the availability of low cost wireless IRTs is limited In this study, we designed prototype narrow (10°) field of view wireless infrared sensor modules and evaluated the performance of the IRT sensor by comparing temperature readings of an object ( T obj ) against a blackbody calibrator in a controlled temperature room at ambient temperatures of 15 °C, 25 °C, 35 °C, and 45 °C Additional comparative readings were taken over plant and soil samples alongside a hand-held IRT and over an isothermal target in the outdoors next to a wired IRT The average root mean square error (RMS."
186,ICWS5,A Framework for Semantic Description of RESTful Web APIs.,"  Despite great advances in the area of Semantic Web, industry rather seldom adopts Semantic Web technologies and their storage and query concepts Instead, relational databases (RDB) are often deployed to store business-critical data, which are accessed via REST interfaces Yet, some enterprises would greatly benefit from Semantic Web related datasets which are usually represented with the Resource Description Framework (RDF) To bridge this technology gap, we propose a fully automatic approach that generates suitable RDB models with REST APIs to access them In our evaluation, generated databases from different RDF datasets are examined and compared Our findings show that the databases sufficiently reflect their counterparts while the API is able to reproduce rather simple SPARQL queries Potentials for improvements are identified, for example, the reduction of data redundancies in generated databases ."
187,ICWS6,Execution Recovery in Transactional Composite Service.,"In the composite service which runs for a long time under the heterogeneous and loose-coupled circumstance, the failure of service tends to occur The transaction and recovery mechanism is urgently needed in order to guarantee the end-to-end QoS of the workflow and satisfy the user requirement In this paper we address the composite service recovery issue in the way of substitution with the consideration of QoS constraint, based on our previous research work of the transactional construction and processing rules and the global optimization service selection algorithm, TSSA Firstly, the service execution graph (SEG) is introduced and a service execution solution selection algorithm is proposed to choose one from the solution set of TSSA which has the highest success rate of recovery Then, the concepts of execution backup path and switch cost are introduced and a search algorithm is presented to search for the optimal backup path when current service failure occurs Meanwhile, a local indu."
